ID_Trans;Data;ID_Loja;ID_Produto;ID_Cliente;UnidadesVendidas;ValorTotal;Promo
6229;24/06/2023;1;123003;90094;3;R$ 92,97;0
6230;24/06/2023;7;123009;90016;1;R$ 89,99;0
6231;24/06/2023;2;123007;90067;3;R$ 179,97;0
6232;24/06/2023;10;123009;90051;1;R$ 89,99;0
6233;24/06/2023;5;123004;90009;2;R$ 71,98;0
6234;24/06/2023;7;123009;90008;2;R$ 179,98;0
6235;24/06/2023;3;123003;90047;3;R$ 92,97;0
6236;25/06/2023;3;123007;90049;3;R$ 179,97;0
6237;25/06/2023;9;123010;90059;1;R$ 89,99;0
6238;25/06/2023;3;123002;90004;3;R$ 83,97;0
6239;25/06/2023;1;123003;90086;2;R$ 61,98;0
6240;25/06/2023;9;123002;90077;3;R$ 83,97;0
6241;25/06/2023;6;123002;90009;2;R$ 55,98;0
6242;25/06/2023;7;123002;90038;3;R$ 83,97;0
6243;25/06/2023;7;123005;90050;3;R$ 128,97;0
6244;25/06/2023;2;123010;90052;4;R$ 359,96;0
6245;25/06/2023;4;123007;90072;2;R$ 119,98;0
6246;26/06/2023;9;123007;90047;3;R$ 179,97;0
6247;26/06/2023;7;123003;90083;2;R$ 61,98;0
6248;26/06/2023;5;123010;90006;2;R$ 179,98;0
6249;26/06/2023;9;123005;90043;2;R$ 85,98;0
6250;26/06/2023;10;123011;90055;3;R$ 59,97;0
6251;26/06/2023;3;123005;90078;3;R$ 128,97;0
6252;26/06/2023;3;123007;90097;2;R$ 119,98;0
6253;26/06/2023;5;123008;90078;2;R$ 159,98;0
6254;26/06/2023;9;123008;90010;2;R$ 159,98;0
6255;26/06/2023;3;123002;90093;2;R$ 55,98;0
6256;26/06/2023;3;123007;90019;2;R$ 119,98;0
6257;26/06/2023;3;123004;90046;4;R$ 143,96;0
6258;26/06/2023;6;123011;90097;3;R$ 59,97;0
6259;26/06/2023;2;123003;90066;2;R$ 61,98;0
6260;26/06/2023;5;123004;90069;4;R$ 143,96;0
6261;26/06/2023;1;123001;90066;2;R$ 49,98;0
6262;26/06/2023;9;123002;90004;3;R$ 83,97;0
6263;26/06/2023;7;123009;90098;3;R$ 269,97;0
6264;26/06/2023;9;123003;90091;1;R$ 30,99;0
6265;26/06/2023;5;123002;90072;2;R$ 55,98;0
6266;26/06/2023;8;123007;90090;1;R$ 59,99;0
6267;27/06/2023;4;123004;90075;3;R$ 107,97;0
6268;27/06/2023;6;123005;90020;1;R$ 42,99;0
6269;27/06/2023;1;123007;90080;2;R$ 119,98;0
6270;27/06/2023;4;123005;90094;2;R$ 85,98;0
6271;27/06/2023;5;123005;90067;1;R$ 36,54;1
6272;27/06/2023;8;123006;90027;3;R$ 164,97;0
6273;27/06/2023;9;123010;90060;3;R$ 269,97;0
6274;27/06/2023;10;123008;90029;2;R$ 159,98;0
6275;27/06/2023;8;123002;90079;2;R$ 55,98;0
6276;27/06/2023;4;123002;90086;4;R$ 111,96;0
6277;27/06/2023;9;123006;90093;4;R$ 219,96;0
6278;27/06/2023;3;123008;90008;2;R$ 159,98;0
6279;27/06/2023;2;123004;90021;1;R$ 35,99;0
6280;27/06/2023;8;123008;90072;4;R$ 319,96;0
6281;27/06/2023;7;123007;90070;2;R$ 119,98;0
6282;27/06/2023;10;123001;90071;2;R$ 49,98;0
6283;27/06/2023;9;123001;90054;1;R$ 24,99;0
6284;27/06/2023;7;123003;90035;2;R$ 61,98;0
6285;27/06/2023;5;123008;90033;2;R$ 135,98;0
6286;27/06/2023;7;123011;90054;1;R$ 19,99;0
6287;27/06/2023;6;123003;90045;3;R$ 79,02;1
6288;27/06/2023;4;123009;90097;2;R$ 179,98;0
6289;27/06/2023;6;123002;90087;2;R$ 55,98;0
6290;27/06/2023;8;123007;90054;2;R$ 119,98;0
6291;27/06/2023;7;123006;90007;3;R$ 164,97;0
6292;28/06/2023;3;123011;90008;3;R$ 59,97;0
6293;28/06/2023;10;123008;90062;2;R$ 135,98;0
6294;28/06/2023;5;123005;90031;2;R$ 85,98;0
6295;28/06/2023;6;123002;90001;1;R$ 27,99;0
6296;28/06/2023;3;123004;90085;3;R$ 107,97;0
6297;28/06/2023;8;123004;90026;3;R$ 107,97;0
6298;28/06/2023;7;123009;90094;1;R$ 89,99;0
6299;28/06/2023;2;123011;90033;3;R$ 59,97;0
6300;28/06/2023;9;123006;90074;2;R$ 109,98;0
6301;28/06/2023;2;123003;90097;2;R$ 61,98;0
6302;28/06/2023;7;123002;90079;2;R$ 55,98;0
6303;28/06/2023;5;123005;90037;4;R$ 171,96;0
6304;28/06/2023;7;123009;90068;1;R$ 76,49;1
6305;28/06/2023;8;123003;90029;1;R$ 30,99;0
6306;29/06/2023;2;123011;90018;1;R$ 19,99;0
6307;29/06/2023;8;123003;90090;3;R$ 92,97;0
6308;30/06/2023;7;123008;90056;2;R$ 159,98;0
6309;30/06/2023;9;123011;90052;3;R$ 59,97;0
6310;30/06/2023;5;123002;90047;2;R$ 55,98;0
6311;30/06/2023;9;123008;90076;2;R$ 159,98;0
6312;30/06/2023;4;123008;90088;4;R$ 319,96;0
6313;30/06/2023;2;123008;90017;2;R$ 159,98;0
6314;30/06/2023;10;123005;90044;2;R$ 85,98;0
6315;30/06/2023;4;123009;90029;3;R$ 269,97;0
6316;30/06/2023;6;123003;90095;3;R$ 92,97;0
6317;30/06/2023;2;123008;90042;3;R$ 239,97;0
6318;30/06/2023;5;123002;90050;2;R$ 55,98;0
6319;30/06/2023;5;123003;90095;3;R$ 92,97;0
6320;30/06/2023;4;123008;90063;3;R$ 239,97;0
6321;30/06/2023;4;123008;90084;2;R$ 159,98;0
6322;30/06/2023;8;123004;90086;2;R$ 71,98;0
6323;30/06/2023;4;123002;90033;3;R$ 83,97;0
6324;30/06/2023;1;123009;90005;1;R$ 76,49;1
6325;30/06/2023;9;123008;90071;4;R$ 319,96;0
6326;30/06/2023;3;123005;90086;3;R$ 128,97;0
6327;30/06/2023;3;123010;90010;2;R$ 179,98;0
6328;30/06/2023;7;123008;90016;1;R$ 79,99;0
6329;30/06/2023;8;123008;90004;1;R$ 79,99;0
6330;01/07/2023;9;123001;90091;2;R$ 49,98;0
6331;01/07/2023;4;123003;90069;1;R$ 30,99;0
6332;01/07/2023;4;123006;90095;1;R$ 54,99;0
6333;01/07/2023;6;123007;90075;3;R$ 179,97;0
6334;01/07/2023;1;123010;90080;4;R$ 359,96;0
6335;01/07/2023;2;123003;90073;2;R$ 61,98;0
6336;01/07/2023;1;123004;90053;2;R$ 71,98;0
6337;02/07/2023;9;123006;90098;2;R$ 109,98;0
6338;02/07/2023;8;123011;90015;2;R$ 39,98;0
6339;02/07/2023;3;123006;90067;3;R$ 164,97;0
6340;02/07/2023;8;123008;90032;1;R$ 67,99;0
6341;02/07/2023;3;123006;90078;2;R$ 93,48;1
6342;02/07/2023;6;123001;90024;4;R$ 99,96;0
6343;02/07/2023;2;123006;90028;1;R$ 54,99;0
6344;02/07/2023;6;123008;90028;1;R$ 79,99;0
6345;02/07/2023;5;123009;90027;3;R$ 269,97;0
6346;02/07/2023;8;123009;90065;2;R$ 179,98;0
6347;02/07/2023;9;123011;90088;4;R$ 79,96;0
6348;02/07/2023;8;123005;90063;1;R$ 42,99;0
6349;02/07/2023;8;123009;90055;2;R$ 179,98;0
6350;02/07/2023;10;123008;90063;3;R$ 239,97;0
6351;02/07/2023;3;123002;90026;1;R$ 23,79;1
6352;02/07/2023;8;123008;90000;3;R$ 239,97;0
6353;03/07/2023;3;123006;90047;3;R$ 164,97;0
6354;03/07/2023;7;123002;90044;1;R$ 27,99;0
6355;04/07/2023;5;123011;90080;3;R$ 59,97;0
6356;04/07/2023;1;123009;90057;3;R$ 269,97;0
6357;04/07/2023;4;123007;90024;4;R$ 239,96;0
6358;04/07/2023;5;123010;90019;2;R$ 179,98;0
6359;04/07/2023;9;123004;90081;1;R$ 35,99;0
6360;04/07/2023;10;123010;90080;2;R$ 152,98;0
6361;04/07/2023;2;123002;90080;3;R$ 83,97;0
6362;04/07/2023;5;123008;90043;1;R$ 79,99;0
6363;04/07/2023;6;123002;90012;2;R$ 55,98;0
6364;05/07/2023;9;123007;90009;3;R$ 179,97;0
6365;05/07/2023;5;123009;90095;2;R$ 179,98;0
6366;05/07/2023;5;123005;90008;1;R$ 36,54;1
6367;05/07/2023;2;123006;90048;2;R$ 109,98;0
6368;05/07/2023;3;123007;90090;3;R$ 179,97;0
6369;05/07/2023;4;123001;90013;2;R$ 49,98;0
6370;05/07/2023;8;123011;90052;4;R$ 79,96;0
6371;05/07/2023;6;123007;90088;2;R$ 119,98;0
6372;05/07/2023;6;123003;90062;2;R$ 61,98;0
6373;05/07/2023;8;123002;90055;2;R$ 55,98;0
6374;05/07/2023;9;123005;90033;1;R$ 42,99;0
6375;05/07/2023;4;123004;90004;3;R$ 107,97;0
6376;05/07/2023;6;123004;90059;2;R$ 71,98;0
6377;05/07/2023;5;123010;90075;3;R$ 269,97;0
6378;05/07/2023;6;123009;90093;1;R$ 89,99;0
6379;05/07/2023;3;123002;90090;2;R$ 55,98;0
6380;05/07/2023;7;123003;90085;4;R$ 123,96;0
6381;05/07/2023;3;123002;90087;3;R$ 83,97;0
6382;05/07/2023;9;123009;90080;3;R$ 269,97;0
6383;05/07/2023;3;123004;90087;1;R$ 35,99;0
6384;05/07/2023;4;123006;90071;3;R$ 164,97;0
6385;05/07/2023;2;123009;90040;1;R$ 89,99;0
6386;05/07/2023;5;123002;90063;2;R$ 55,98;0
6387;05/07/2023;10;123003;90005;1;R$ 30,99;0
6388;05/07/2023;10;123007;90034;3;R$ 179,97;0
6389;05/07/2023;10;123005;90092;3;R$ 128,97;0
6390;05/07/2023;9;123008;90022;2;R$ 159,98;0
6391;05/07/2023;3;123008;90080;2;R$ 159,98;0
6392;05/07/2023;8;123006;90015;1;R$ 54,99;0
6393;05/07/2023;9;123006;90039;2;R$ 109,98;0
6394;05/07/2023;9;123005;90094;3;R$ 128,97;0
6395;05/07/2023;6;123009;90001;2;R$ 179,98;0
6396;05/07/2023;5;123008;90081;2;R$ 159,98;0
6397;05/07/2023;9;123009;90035;2;R$ 179,98;0
6398;05/07/2023;6;123002;90002;1;R$ 27,99;0
6399;05/07/2023;4;123010;90027;3;R$ 269,97;0
6400;05/07/2023;5;123008;90096;3;R$ 239,97;0
6401;05/07/2023;6;123009;90059;3;R$ 269,97;0
6402;05/07/2023;1;123004;90050;2;R$ 71,98;0
6403;05/07/2023;4;123003;90004;2;R$ 61,98;0
6404;05/07/2023;8;123002;90050;4;R$ 95,17;1
6405;05/07/2023;10;123003;90077;2;R$ 61,98;0
6406;05/07/2023;6;123006;90031;3;R$ 164,97;0
6407;05/07/2023;4;123005;90008;3;R$ 128,97;0
6408;05/07/2023;2;123003;90023;3;R$ 92,97;0
6409;05/07/2023;2;123004;90094;2;R$ 71,98;0
6410;05/07/2023;4;123002;90077;2;R$ 55,98;0
6411;05/07/2023;7;123004;90094;3;R$ 107,97;0
6412;05/07/2023;5;123010;90044;1;R$ 89,99;0
6413;05/07/2023;8;123002;90004;3;R$ 83,97;0
6414;05/07/2023;7;123004;90008;1;R$ 35,99;0
6415;05/07/2023;5;123003;90065;3;R$ 92,97;0
6416;05/07/2023;7;123007;90010;1;R$ 59,99;0
6417;05/07/2023;7;123011;90090;1;R$ 19,99;0
6418;05/07/2023;7;123010;90094;2;R$ 179,98;0
6419;05/07/2023;7;123004;90036;1;R$ 35,99;0
6420;05/07/2023;9;123011;90076;3;R$ 59,97;0
6421;05/07/2023;8;123004;90065;1;R$ 35,99;0
6422;05/07/2023;1;123008;90007;1;R$ 79,99;0
6423;05/07/2023;6;123002;90023;3;R$ 83,97;0
6424;06/07/2023;4;123006;90062;1;R$ 54,99;0
6425;06/07/2023;8;123005;90015;2;R$ 85,98;0
6426;06/07/2023;3;123007;90070;2;R$ 119,98;0
6427;06/07/2023;3;123001;90053;1;R$ 24,99;0
6428;06/07/2023;9;123008;90054;3;R$ 239,97;0
6429;06/07/2023;1;123005;90088;4;R$ 171,96;0
6430;06/07/2023;7;123004;90063;4;R$ 143,96;0
6431;06/07/2023;10;123010;90074;3;R$ 269,97;0
6432;06/07/2023;7;123002;90028;1;R$ 27,99;0
6433;06/07/2023;9;123003;90042;2;R$ 61,98;0
6434;06/07/2023;1;123009;90061;3;R$ 269,97;0
6435;06/07/2023;8;123004;90003;3;R$ 107,97;0
6436;06/07/2023;4;123002;90021;2;R$ 55,98;0
6437;06/07/2023;5;123007;90080;3;R$ 179,97;0
6438;06/07/2023;5;123007;90042;3;R$ 179,97;0
6439;06/07/2023;3;123008;90029;3;R$ 239,97;0
6440;07/07/2023;9;123011;90056;4;R$ 79,96;0
6441;07/07/2023;8;123003;90086;3;R$ 92,97;0
6442;07/07/2023;3;123002;90062;2;R$ 55,98;0
6443;07/07/2023;5;123008;90054;3;R$ 239,97;0
6444;07/07/2023;9;123009;90018;2;R$ 179,98;0
6445;07/07/2023;10;123001;90018;3;R$ 74,97;0
6446;07/07/2023;9;123004;90021;1;R$ 35,99;0
6447;07/07/2023;9;123005;90095;3;R$ 128,97;0
6448;07/07/2023;2;123005;90003;2;R$ 85,98;0
6449;07/07/2023;9;123008;90038;2;R$ 159,98;0
6450;07/07/2023;9;123003;90085;3;R$ 92,97;0
6451;07/07/2023;3;123006;90006;3;R$ 164,97;0
6452;07/07/2023;2;123004;90042;3;R$ 107,97;0
6453;07/07/2023;2;123006;90087;2;R$ 109,98;0
6454;07/07/2023;5;123009;90061;4;R$ 359,96;0
6455;07/07/2023;2;123008;90026;1;R$ 79,99;0
6456;07/07/2023;7;123001;90083;2;R$ 49,98;0
6457;07/07/2023;3;123010;90092;2;R$ 179,98;0
6458;07/07/2023;7;123005;90076;3;R$ 128,97;0
6459;08/07/2023;7;123011;90019;3;R$ 59,97;0
6460;08/07/2023;8;123005;90052;1;R$ 42,99;0
6461;08/07/2023;3;123005;90041;2;R$ 85,98;0
6462;08/07/2023;3;123008;90095;1;R$ 79,99;0
6463;08/07/2023;8;123002;90035;2;R$ 55,98;0
6464;08/07/2023;4;123008;90030;3;R$ 239,97;0
6465;08/07/2023;4;123008;90016;3;R$ 239,97;0
6466;08/07/2023;2;123006;90005;1;R$ 46,74;1
6467;08/07/2023;5;123005;90048;2;R$ 85,98;0
6468;08/07/2023;2;123009;90079;2;R$ 179,98;0
6469;08/07/2023;7;123005;90015;2;R$ 85,98;0
6470;08/07/2023;2;123005;90074;2;R$ 85,98;0
6471;08/07/2023;4;123006;90070;4;R$ 219,96;0
6472;08/07/2023;6;123010;90068;1;R$ 89,99;0
6473;08/07/2023;3;123003;90094;4;R$ 123,96;0
6474;08/07/2023;6;123002;90009;2;R$ 55,98;0
6475;08/07/2023;5;123007;90008;2;R$ 101,98;0
6476;08/07/2023;2;123003;90085;4;R$ 123,96;0
6477;08/07/2023;6;123003;90083;1;R$ 30,99;0
6478;08/07/2023;8;123005;90098;1;R$ 42,99;0
6479;08/07/2023;7;123006;90029;4;R$ 219,96;0
6480;08/07/2023;5;123004;90059;2;R$ 61,18;1
6481;08/07/2023;9;123001;90077;1;R$ 24,99;0
6482;08/07/2023;2;123009;90074;2;R$ 179,98;0
6483;08/07/2023;6;123005;90065;1;R$ 42,99;0
6484;08/07/2023;5;123010;90083;1;R$ 89,99;0
6485;08/07/2023;9;123005;90060;2;R$ 85,98;0
6486;08/07/2023;10;123006;90017;3;R$ 164,97;0
6487;08/07/2023;3;123010;90048;3;R$ 269,97;0
6488;09/07/2023;8;123003;90009;3;R$ 92,97;0
6489;09/07/2023;4;123011;90058;3;R$ 59,97;0
6490;09/07/2023;3;123010;90044;1;R$ 89,99;0
6491;09/07/2023;5;123008;90039;3;R$ 239,97;0
6492;10/07/2023;3;123006;90046;2;R$ 109,98;0
6493;11/07/2023;7;123002;90011;1;R$ 27,99;0
6494;11/07/2023;3;123004;90005;1;R$ 35,99;0
6495;11/07/2023;2;123002;90044;1;R$ 27,99;0
6496;11/07/2023;4;123005;90087;2;R$ 73,08;1
6497;11/07/2023;8;123007;90044;1;R$ 50,99;0
6498;11/07/2023;6;123010;90045;2;R$ 179,98;0
6499;11/07/2023;6;123009;90082;3;R$ 269,97;0
6500;11/07/2023;2;123007;90049;1;R$ 59,99;0
6501;11/07/2023;3;123007;90044;2;R$ 119,98;0
6502;11/07/2023;7;123002;90012;4;R$ 111,96;0
6503;11/07/2023;7;123002;90078;2;R$ 55,98;0
6504;11/07/2023;3;123008;90087;2;R$ 159,98;0
6505;11/07/2023;3;123009;90020;1;R$ 89,99;0
6506;11/07/2023;7;123001;90055;3;R$ 74,97;0
6507;11/07/2023;5;123006;90059;2;R$ 109,98;0
6508;12/07/2023;9;123005;90029;4;R$ 171,96;0
6509;12/07/2023;4;123008;90071;2;R$ 159,98;0
6510;12/07/2023;7;123005;90096;3;R$ 128,97;0
6511;12/07/2023;6;123009;90069;2;R$ 179,98;0
6512;12/07/2023;1;123003;90098;3;R$ 92,97;0
6513;12/07/2023;7;123004;90002;3;R$ 107,97;0
6514;12/07/2023;2;123004;90055;3;R$ 107,97;0
6515;12/07/2023;4;123007;90086;2;R$ 119,98;0
6516;12/07/2023;5;123004;90028;1;R$ 30,59;1
6517;12/07/2023;5;123003;90094;2;R$ 61,98;0
6518;12/07/2023;4;123006;90034;2;R$ 109,98;0
6519;12/07/2023;6;123006;90083;1;R$ 54,99;0
6520;12/07/2023;6;123002;90020;1;R$ 27,99;0
6521;12/07/2023;5;123003;90022;4;R$ 123,96;0
6522;12/07/2023;10;123008;90022;2;R$ 159,98;0
6523;12/07/2023;9;123009;90043;1;R$ 89,99;0
6524;12/07/2023;5;123008;90032;3;R$ 239,97;0
6525;12/07/2023;8;123010;90041;3;R$ 269,97;0
6526;12/07/2023;6;123010;90089;2;R$ 179,98;0
6527;12/07/2023;4;123010;90055;2;R$ 179,98;0
6528;12/07/2023;2;123010;90000;4;R$ 305,97;0
6529;12/07/2023;9;123007;90072;3;R$ 179,97;0
6530;12/07/2023;7;123007;90098;2;R$ 119,98;0
6531;12/07/2023;7;123004;90098;2;R$ 71,98;0
6532;12/07/2023;8;123007;90057;1;R$ 59,99;0
6533;12/07/2023;10;123011;90086;1;R$ 19,99;0
6534;12/07/2023;3;123007;90033;3;R$ 179,97;0
6535;12/07/2023;2;123005;90067;3;R$ 109,62;1
6536;12/07/2023;4;123003;90039;3;R$ 92,97;0
6537;12/07/2023;8;123003;90035;2;R$ 52,68;1
6538;12/07/2023;4;123002;90053;3;R$ 83,97;0
6539;12/07/2023;6;123009;90050;2;R$ 179,98;0
6540;12/07/2023;4;123009;90054;4;R$ 359,96;0
6541;12/07/2023;6;123009;90028;1;R$ 89,99;0
6542;12/07/2023;3;123008;90088;3;R$ 239,97;0
6543;12/07/2023;8;123002;90006;2;R$ 55,98;0
6544;12/07/2023;6;123003;90009;2;R$ 61,98;0
6545;12/07/2023;3;123009;90081;3;R$ 269,97;0
6546;12/07/2023;6;123009;90033;3;R$ 269,97;0
6547;12/07/2023;1;123006;90087;1;R$ 54,99;0
6548;12/07/2023;6;123007;90025;1;R$ 59,99;0
6549;12/07/2023;3;123003;90058;1;R$ 30,99;0
6550;12/07/2023;1;123002;90039;2;R$ 55,98;0
6551;12/07/2023;5;123006;90092;3;R$ 164,97;0
6552;12/07/2023;6;123003;90050;1;R$ 30,99;0
6553;12/07/2023;6;123008;90041;3;R$ 239,97;0
6554;12/07/2023;3;123010;90095;3;R$ 269,97;0
6555;13/07/2023;9;123003;90010;2;R$ 61,98;0
6556;13/07/2023;2;123009;90078;3;R$ 269,97;0
6557;13/07/2023;6;123004;90016;2;R$ 71,98;0
6558;13/07/2023;6;123004;90096;1;R$ 35,99;0
6559;13/07/2023;4;123003;90026;3;R$ 92,97;0
6560;13/07/2023;6;123003;90020;1;R$ 30,99;0
6561;13/07/2023;9;123008;90088;2;R$ 159,98;0
6562;13/07/2023;2;123003;90039;3;R$ 92,97;0
6563;13/07/2023;9;123008;90030;2;R$ 159,98;0
6564;13/07/2023;2;123001;90038;2;R$ 49,98;0
6565;13/07/2023;2;123011;90040;1;R$ 19,99;0
6566;13/07/2023;4;123010;90041;1;R$ 89,99;0
6567;13/07/2023;8;123005;90005;1;R$ 42,99;0
6568;13/07/2023;3;123003;90053;3;R$ 92,97;0
6569;13/07/2023;10;123002;90044;2;R$ 55,98;0
6570;13/07/2023;2;123003;90071;1;R$ 30,99;0
6571;13/07/2023;1;123009;90077;3;R$ 269,97;0
6572;14/07/2023;5;123003;90045;2;R$ 61,98;0
6573;14/07/2023;9;123010;90009;2;R$ 179,98;0
6574;14/07/2023;1;123010;90096;3;R$ 269,97;0
6575;14/07/2023;8;123004;90028;1;R$ 35,99;0
6576;14/07/2023;6;123005;90080;4;R$ 171,96;0
6577;15/07/2023;7;123010;90080;2;R$ 179,98;0
6578;15/07/2023;8;123009;90085;3;R$ 269,97;0
6579;15/07/2023;7;123003;90069;1;R$ 30,99;0
6580;15/07/2023;5;123006;90019;1;R$ 54,99;0
6581;15/07/2023;2;123001;90040;1;R$ 24,99;0
6582;15/07/2023;2;123008;90092;1;R$ 79,99;0
6583;15/07/2023;3;123005;90009;2;R$ 85,98;0
6584;15/07/2023;10;123011;90031;3;R$ 59,97;0
6585;16/07/2023;4;123008;90038;2;R$ 159,98;0
6586;16/07/2023;7;123005;90005;1;R$ 42,99;0
6587;16/07/2023;9;123010;90027;3;R$ 269,97;0
6588;17/07/2023;2;123009;90015;1;R$ 89,99;0
6589;17/07/2023;8;123010;90089;3;R$ 269,97;0
6590;17/07/2023;10;123008;90052;1;R$ 79,99;0
6591;17/07/2023;4;123010;90019;1;R$ 89,99;0
6592;17/07/2023;10;123006;90007;3;R$ 164,97;0
6593;17/07/2023;9;123008;90052;2;R$ 159,98;0
6594;17/07/2023;7;123001;90030;4;R$ 99,96;0
6595;17/07/2023;8;123002;90050;1;R$ 27,99;0
6596;17/07/2023;5;123003;90027;1;R$ 30,99;0
6597;17/07/2023;6;123004;90011;2;R$ 71,98;0
6598;17/07/2023;8;123005;90037;3;R$ 128,97;0
6599;17/07/2023;9;123003;90074;4;R$ 123,96;0
6600;17/07/2023;6;123009;90031;3;R$ 269,97;0
6601;17/07/2023;6;123010;90098;2;R$ 179,98;0
6602;17/07/2023;5;123011;90027;3;R$ 50,97;0
6603;17/07/2023;9;123004;90095;3;R$ 107,97;0
6604;17/07/2023;8;123008;90054;3;R$ 239,97;0
6605;17/07/2023;9;123009;90057;2;R$ 179,98;0
6606;17/07/2023;4;123006;90077;3;R$ 164,97;0
6607;17/07/2023;4;123010;90095;3;R$ 269,97;0
6608;17/07/2023;5;123002;90067;2;R$ 55,98;0
6609;17/07/2023;1;123010;90083;2;R$ 179,98;0
6610;17/07/2023;7;123001;90055;3;R$ 74,97;0
6611;17/07/2023;9;123005;90072;4;R$ 171,96;0
6612;17/07/2023;7;123010;90010;3;R$ 269,97;0
6613;17/07/2023;7;123001;90022;2;R$ 49,98;0
6614;17/07/2023;9;123002;90019;2;R$ 55,98;0
6615;17/07/2023;8;123003;90063;4;R$ 123,96;0
6616;17/07/2023;10;123006;90003;3;R$ 164,97;0
6617;17/07/2023;7;123008;90065;4;R$ 271,97;0
6618;17/07/2023;8;123010;90001;2;R$ 179,98;0
6619;17/07/2023;8;123002;90006;3;R$ 155,98;0
6620;17/07/2023;9;123008;90067;3;R$ 203,97;0
6621;17/07/2023;4;123003;90058;2;R$ 61,98;0
6622;17/07/2023;3;123003;90045;2;R$ 61,98;0
6623;17/07/2023;8;123009;90031;1;R$ 89,99;0
6624;17/07/2023;2;123010;90091;2;R$ 179,98;0
6625;17/07/2023;6;123010;90056;1;R$ 89,99;0
6626;17/07/2023;5;123004;90039;2;R$ 71,98;0
6627;17/07/2023;1;123007;90003;4;R$ 239,96;0
6628;18/07/2023;6;123009;90089;3;R$ 269,97;0
6629;18/07/2023;6;123006;90068;1;R$ 54,99;0
6630;18/07/2023;5;123002;90025;2;R$ 55,98;0
6631;18/07/2023;4;123004;90067;4;R$ 143,96;0
6632;18/07/2023;5;123007;90087;3;R$ 179,97;0
6633;18/07/2023;7;123004;90038;3;R$ 107,97;0
6634;18/07/2023;10;123009;90093;1;R$ 89,99;0
6635;18/07/2023;3;123003;90018;1;R$ 30,99;0
6636;18/07/2023;7;123002;90035;2;R$ 55,98;0
6637;19/07/2023;5;123010;90086;1;R$ 89,99;0
6638;19/07/2023;10;123006;90044;2;R$ 109,98;0
6639;19/07/2023;4;123005;90023;1;R$ 36,54;1
6640;19/07/2023;6;123003;90033;3;R$ 92,97;0
6641;19/07/2023;3;123003;90061;2;R$ 52,68;1
6642;19/07/2023;4;123006;90055;1;R$ 54,99;0
6643;19/07/2023;6;123003;90067;2;R$ 61,98;0
6644;19/07/2023;8;123011;90062;1;R$ 19,99;0
6645;19/07/2023;5;123007;90007;3;R$ 179,97;0
6646;19/07/2023;2;123003;90088;2;R$ 61,98;0
6647;19/07/2023;3;123003;90015;4;R$ 123,96;0
6648;19/07/2023;4;123002;90062;1;R$ 27,99;0
6649;19/07/2023;7;123010;90055;3;R$ 269,97;0
6650;19/07/2023;2;123006;90036;1;R$ 54,99;0
6651;19/07/2023;4;123004;90046;2;R$ 71,98;0
6652;19/07/2023;6;123003;90067;2;R$ 61,98;0
6653;19/07/2023;5;123002;90084;3;R$ 83,97;0
6654;19/07/2023;3;123010;90074;2;R$ 179,98;0
6655;19/07/2023;10;123003;90051;1;R$ 30,99;0
6656;19/07/2023;9;123010;90089;3;R$ 269,97;0
6657;19/07/2023;1;123006;90050;3;R$ 164,97;0
6658;19/07/2023;8;123005;90041;3;R$ 128,97;0
6659;19/07/2023;3;123004;90046;2;R$ 71,98;0
6660;19/07/2023;3;123008;90068;3;R$ 203,97;0
6661;19/07/2023;3;123009;90097;2;R$ 179,98;0
6662;19/07/2023;5;123008;90016;1;R$ 79,99;0
6663;19/07/2023;2;123002;90070;3;R$ 83,97;0
6664;19/07/2023;4;123010;90025;3;R$ 229,47;1
6665;20/07/2023;7;123002;90031;3;R$ 71,37;1
6666;20/07/2023;8;123002;90064;1;R$ 27,99;0
6667;20/07/2023;9;123002;90022;3;R$ 83,97;0
6668;20/07/2023;2;123008;90095;2;R$ 159,98;0
6669;20/07/2023;8;123003;90066;3;R$ 92,97;0
6670;21/07/2023;5;123008;90036;1;R$ 79,99;0
6671;21/07/2023;3;123010;90038;3;R$ 269,97;0
6672;21/07/2023;6;123006;90006;3;R$ 140,22;1
6673;21/07/2023;9;123008;90056;4;R$ 319,96;0
6674;21/07/2023;2;123009;90008;3;R$ 269,97;0
6675;22/07/2023;8;123010;90073;2;R$ 179,98;0
6676;22/07/2023;9;123002;90021;1;R$ 23,79;1
6677;22/07/2023;6;123010;90090;2;R$ 179,98;0
6678;22/07/2023;9;123004;90077;3;R$ 107,97;0
6679;22/07/2023;9;123005;90040;1;R$ 42,99;0
6680;22/07/2023;9;123002;90091;2;R$ 55,98;0
6681;22/07/2023;9;123007;90000;3;R$ 179,97;0
6682;22/07/2023;2;123009;90017;2;R$ 179,98;0
6683;22/07/2023;8;123010;90061;4;R$ 359,96;0
6684;22/07/2023;9;123011;90083;1;R$ 19,99;0
6685;22/07/2023;4;123007;90077;1;R$ 50,99;0
6686;22/07/2023;6;123010;90048;2;R$ 179,98;0
6687;22/07/2023;8;123005;90097;2;R$ 85,98;0
6688;22/07/2023;4;123009;90039;3;R$ 269,97;0
6689;22/07/2023;6;123009;90025;2;R$ 179,98;0
6690;22/07/2023;7;123010;90031;2;R$ 179,98;0
6691;22/07/2023;8;123006;90003;2;R$ 109,98;0
6692;22/07/2023;10;123006;90059;3;R$ 164,97;0
